"","Date","Returns"
"215",2020-11-06,-0.000919132233220488
"216",2020-11-09,0.000709270178457011
"217",2020-11-10,-0.0129076862666864
"218",2020-11-11,0.0070539048176963
"219",2020-11-12,-0.00163882106587021
"220",2020-11-13,0.0154134624664044
"221",2020-11-16,0.00245056689159728
"222",2020-11-17,-0.00632406225919357
"223",2020-11-18,-0.0132902278940126
"224",2020-11-19,0.00976453797801202
"225",2020-11-20,-0.0123956865088966
"226",2020-11-23,-0.00421623400957483
"227",2020-11-24,0.0194199058269247
"228",2020-11-25,0.00144057962546995
"229",2020-11-27,0.0122089976946578
"230",2020-11-30,-0.0182619536748456
"231",2020-12-01,0.0209963339303112
"232",2020-12-02,0.0164645720655452
"233",2020-12-03,-0.000645719616719553
"234",2020-12-04,0.000667589794012713
"235",2020-12-07,-0.00466624527622894
"236",2020-12-08,-0.000511278482878907
"237",2020-12-09,-0.0191085867766327
"238",2020-12-10,-0.00494452202856177
"239",2020-12-11,0.00362091526158714
"240",2020-12-14,-0.0122593825658655
"241",2020-12-15,0.00437094386176451
"242",2020-12-16,-0.00270190378801605
"243",2020-12-17,-0.00860189177790627
"244",2020-12-18,-0.00970998775130827
"245",2020-12-21,0.00481791714915936
"246",2020-12-22,-0.00916581595742905
"247",2020-12-23,0.00513908127603901
"248",2020-12-24,0.00372771992750476
"249",2020-12-28,0.0211903389430699
"250",2020-12-29,-0.00982804481342647
"251",2020-12-30,-0.0109770484803331
"252",2020-12-31,0.00708032798370795
"253",2021-01-04,-0.0135859379325076
"254",2021-01-05,0.00731010248872987
"255",2021-01-06,-0.00323909527858568
"256",2021-01-07,0.0295035733126667
"257",2021-01-08,0.0111060212616936
"258",2021-01-11,-0.022659477545929
"259",2021-01-12,-0.0114822969792314
"260",2021-01-13,0.00448452548577105
"261",2021-01-14,-0.0081383450203889
"262",2021-01-15,-0.00229551077966494
"263",2021-01-19,0.0310028669854194
"264",2021-01-20,0.0522393405274357
"265",2021-01-21,0.00230270237018182
"266",2021-01-22,0.00516835651210013
"267",2021-01-25,-0.000868282952248833
"268",2021-01-26,0.00934858707147779
"269",2021-01-27,-0.0461391077332109
"270",2021-01-28,0.0174996203071078
"271",2021-01-29,-0.0147994614272102
"272",2021-02-01,0.0351164333945597
